insecurityRate,pWhite,pBlack,pHispanic,pAsian,county,pLOWI,pKids,pSeniors,numInsecure,numWhite,numBlack,numAsian,numHispanic,region
12.7%,78.86467613773176,10.877678786419457,22.41752949674934,0.3310859619552131,"Lee County, Texas",33.891163014688175,26.155790994461835,15.783770768119432,"2,170",13101.0,1807.0,55.0,3724.0,4.0
17.8%,84.86399619070293,7.15433605142551,13.45158026307958,0.4821141598714362,"Leon County, Texas",38.69412534968157,22.314147967382894,21.516576394262245,"3,070",14258.0,1202.0,81.0,2260.0,4.0
15.7%,77.15585050830876,10.843039012202055,17.981835728355566,0.46005578837433736,"Liberty County, Texas",39.12721600148064,25.60316222254538,11.234350832198617,"13,160",58363.0,8202.0,348.0,13602.0,4.0
16.6%,69.01727677044133,17.54618542593226,19.09425248032843,0.3848785494355115,"Limestone County, Texas",46.05713308244954,23.59305508039685,16.12641122134793,"3,880",16139.0,4103.0,90.0,4465.0,4.0
13.8%,86.15990308903694,0.7571168988491823,30.496668685645062,0.30284675953967294,"Lipscomb County, Texas",32.79830405814658,27.589339794064205,14.65778316172017,470,2845.0,25.0,10.0,1007.0,4.0
15.6%,87.6506807735669,4.353481918307172,35.209435434914575,0.4943196600468303,"Live Oak County, Texas",36.57098256872778,20.414534732460325,19.2264330934004,"1,890",10107.0,502.0,57.0,4060.0,4.0
16.6%,94.91218071602508,0.5802808144655718,7.989223356302783,0.39894305994508056,"Llano County, Texas",35.19506761307704,15.942179161701468,31.096834360913945,"3,490",18319.0,112.0,77.0,1542.0,4.0
17.8%,79.26829268292683,0.0,21.951219512195124,0.0,"Loving County, Texas",23.170731707317074,10.975609756097562,14.634146341463413,20,65.0,0.0,0.0,18.0,4.0
15.5%,77.2937729305565,7.514229049137292,31.891719356886426,2.0632569549296886,"Lubbock County, Texas",41.10697877926056,24.338039887960807,10.98227958871144,"47,200",215519.0,20952.0,5753.0,88924.0,4.0
16.9%,80.2704987320372,2.147083685545224,46.37362637362637,0.1352493660185968,"Lynn County, Texas",44.68300929839392,27.810650887573964,15.77345731191885,980,4748.0,127.0,8.0,2743.0,4.0
17.9%,83.87057829288905,1.9316672703126887,29.89255100808886,0.3501146927441748,"McCulloch County, Texas",39.623324882289026,24.616684776047325,19.85995412290233,"1,440",6947.0,160.0,29.0,2476.0,4.0
15.7%,69.83091108783938,14.800388240402542,23.614126501664494,1.370761070385601,"McLennan County, Texas",42.445063131635635,25.433577686393704,12.455620546090778,"39,500",164037.0,34767.0,3220.0,55471.0,4.0
12.3%,90.94766619519095,1.1315417256011315,36.916548797736915,0.4243281471004243,"McMullen County, Texas",24.611032531824613,16.831683168316832,26.449787835926447,100,643.0,8.0,3.0,261.0,4.0
14.1%,66.95696721311475,19.899004683840747,19.672131147540984,0.5781615925058549,"Madison County, Texas",26.390515222482435,21.95550351288056,13.912470725995316,"2,010",9149.0,2719.0,79.0,2688.0,4.0
18.2%,73.5065427650294,22.04627346861369,3.1101839560022757,0.4741134079271762,"Marion County, Texas",45.36317087047222,19.04987673051394,21.5247487198938,"1,820",7752.0,2325.0,50.0,328.0,4.0
10.6%,84.74682225463638,1.6253386122108773,43.4673890393832,0.2500520941862888,"Martin County, Texas",35.590748072515105,30.33965409460304,12.315065638674724,600,4067.0,78.0,12.0,2086.0,4.0
14.4%,92.99601196410767,0.448654037886341,21.535393818544364,0.1744765702891326,"Mason County, Texas",40.60319042871386,21.21136590229312,24.401794616151545,600,3731.0,18.0,7.0,864.0,4.0
16.7%,71.2141027736908,11.443518064410659,38.34668410440848,1.959021306740777,"Matagorda County, Texas",40.41469129747698,26.35006266688464,14.30167293335513,"6,150",26137.0,4200.0,719.0,14074.0,4.0
18.0%,91.44642264735154,0.24881123520955434,95.67989973828745,0.3262191750525268,"Maverick County, Texas",58.27527737845111,33.77013527959011,10.555125511445317,"10,500",49617.0,135.0,177.0,51914.0,4.0
12.1%,85.57362083206537,2.199713080902491,49.71308090249098,0.6433943398687128,"Medina County, Texas",28.587575533626048,25.7901143329131,13.498239360083467,"6,050",39369.0,1012.0,296.0,22871.0,4.0
17.4%,82.38180196253346,0.5798394290811775,35.2363960749331,0.13380909901873325,"Menard County, Texas",42.462087421944695,19.5807314897413,26.851025869759145,370,1847.0,13.0,3.0,790.0,4.0
10.6%,76.9346542755275,6.639049623005436,37.699456426442225,1.2529954994447368,"Midland County, Texas",27.43293003682272,27.419048454030044,11.042433806768367,"17,820",105302.0,9087.0,1715.0,51600.0,4.0
16.5%,78.14759461970353,9.989093993617965,23.34693218079735,0.3877691158056307,"Milam County, Texas",41.21662560084017,26.465242153734298,17.389021286908754,"4,080",19347.0,2473.0,96.0,5780.0,4.0
16.5%,89.9513776337115,0.526742301458671,16.572123176661265,0.22285251215559157,"Mills County, Texas",39.3841166936791,24.250405186385738,23.46029173419773,810,4440.0,26.0,11.0,818.0,4.0
12.9%,68.41433585026056,11.272997979368286,37.02009996809529,0.2977773051153887,"Mitchell County, Texas",19.185366372434327,19.355524832500265,13.112836328831223,"1,100",6433.0,1060.0,28.0,3481.0,4.0
17.7%,93.22987981134946,0.26877630711496525,9.787514579846848,0.31441756681373295,"Montague County, Texas",33.84045844109742,22.957553628480145,19.676454181246513,"3,440",18384.0,53.0,62.0,1930.0,4.0
12.3%,83.50989366884185,4.256976473737565,20.778679352095246,2.0945877747692796,"Montgomery County, Texas",30.61047162235105,27.642370969794577,10.401407801714113,"70,560",380593.0,19401.0,9546.0,94698.0,4.0
11.7%,72.52556610664719,1.5339663988312637,52.69357195032871,6.103907962016071,"Moore County, Texas",38.88330898466034,31.953067932797662,9.619247626004384,"2,500",15886.0,336.0,1337.0,11542.0,4.0
18.0%,69.6922839028916,23.009123241070046,7.754754909540745,0.3479202102984382,"Morris County, Texas",35.28684088449049,23.295190969537654,19.375289933508583,"2,220",9014.0,2976.0,45.0,1003.0,4.0
15.1%,92.14876033057851,1.9834710743801653,13.471074380165291,0.0,"Motley County, Texas",45.37190082644628,21.818181818181817,27.107438016528924,190,1115.0,24.0,0.0,163.0,4.0
18.8%,68.57758353480875,18.180831938503502,17.599652842353233,1.2351993056847064,"Nacogdoches County, Texas",42.80887731696733,23.341702312317896,11.812658855619615,"12,290",44249.0,11731.0,797.0,11356.0,4.0
16.1%,69.42914004399287,13.838902272965328,23.766628260186444,0.5300094270451451,"Navarro County, Texas",42.94542788310464,27.07237875772494,14.377291295694983,"7,880",33142.0,6606.0,253.0,11345.0,4.0
19.9%,76.87781239183109,20.083073727933538,2.7898926964347526,0.4292142609899619,"Newton County, Texas",40.519210799584634,23.212184146763587,16.213222568362756,"2,760",11105.0,2901.0,62.0,403.0,4.0
15.9%,83.64879074658255,4.699001051524711,33.53706624605678,0.44032597266035756,"Nolan County, Texas",39.852786540483706,25.86093585699264,16.554942166140904,"2,380",12728.0,715.0,67.0,5103.0,4.0
14.7%,81.53534593487213,4.0082534102632685,60.63464257266558,1.684483412350135,"Nueces County, Texas",38.766338548540226,25.940339130511457,12.025348080523656,"52,970",277402.0,13637.0,5731.0,206293.0,4.0
12.7%,85.56196811112198,0.3814927125110046,48.733248557174996,0.27389220385405455,"Ochiltree County, Texas",39.96869803384525,31.60520395187323,10.329648831067201,"1,290",8747.0,39.0,28.0,4982.0,4.0
12.3%,90.15594541910332,3.0214424951267054,11.842105263157894,0.8284600389863548,"Oldham County, Texas",23.586744639376217,34.01559454191033,12.426900584795321,260,1850.0,62.0,17.0,243.0,4.0
16.5%,86.1199701846353,8.527927465571809,5.8237716436330755,0.9824407053044467,"Orange County, Texas",32.5329618632159,25.058347691142146,14.019331109400394,"13,830",70478.0,6979.0,804.0,4766.0,4.0
17.2%,87.14382270285654,2.2090996407100425,17.733271673010563,0.4766817260147273,"Palo Pinto County, Texas",40.73850094269147,25.011561310519014,16.29966916865284,"4,920",24497.0,621.0,134.0,4985.0,4.0
15.9%,76.76500252143217,16.25063035804337,8.278702302908052,0.3067742477727349,"Panola County, Texas",37.31299378046731,24.66801143049252,15.569843671205245,"3,710",18267.0,3867.0,73.0,1970.0,4.0
12.5%,91.39206513465666,1.6377739957409325,10.613459679971264,0.5464948215553294,"Parker County, Texas",25.60058840131022,25.544998161245907,12.215313828286025,"16,710",106862.0,1915.0,639.0,12410.0,4.0
12.5%,77.60249293991626,1.1588275391956373,60.02531892102444,0.24345116369656247,"Parmer County, Texas",38.13419028142955,31.29808160483007,11.919368974583698,"1,210",7969.0,119.0,25.0,6164.0,4.0
12.0%,79.36415812213838,3.6886567356677626,67.25994712065518,0.5094473463597086,"Pecos County, Texas",34.79073966595731,24.646933642870962,11.743083768620624,"1,890",12307.0,572.0,79.0,10430.0,4.0
18.4%,77.25100742078259,11.474687864708343,13.121793319093653,0.41397837623587963,"Polk County, Texas",39.67366172681831,21.08867504899478,19.038601281571356,"8,990",35082.0,5211.0,188.0,5959.0,4.0
16.2%,69.81160126535231,10.212846794908858,35.26137123883938,3.9827211682208254,"Potter County, Texas",44.51446647890116,27.795627431384375,10.854608376764432,"19,400",84523.0,12365.0,4822.0,42692.0,4.0
24.2%,85.8915323612177,0.6011767715528268,83.41007930416986,0.9721156305960604,"Presidio County, Texas",59.05602455871066,28.958812995651062,17.766692248656945,"1,690",6715.0,47.0,76.0,6521.0,4.0
16.3%,91.19479567527947,2.345611141652923,7.687374015026571,0.5039398937144951,"Rains County, Texas",33.168407549935864,21.651090342679126,20.368334249587686,"1,920",9953.0,256.0,55.0,839.0,4.0
12.1%,88.88382687927107,2.3748188030648167,16.380202940567408,1.3949057775937046,"Randall County, Texas",24.567405259888176,24.9351832677573,12.490370677158833,"16,220",107305.0,2867.0,1684.0,19775.0,4.0
9.6%,77.1012771012771,2.079002079002079,60.91476091476091,0.1782001782001782,"Reagan County, Texas",36.323136323136325,29.997029997029994,10.365310365310364,360,2596.0,70.0,6.0,2051.0,4.0
20.7%,90.54094892716833,0.6648534300392868,24.59957691145361,0.060441220912662436,"Real County, Texas",49.71290420066485,19.945602901178606,25.778180719250525,710,2996.0,22.0,2.0,814.0,4.0
18.3%,76.50077760497666,17.363919129082426,6.6018662519440126,0.17884914463452567,"Red River County, Texas",40.832037325038876,21.36080870917574,21.08864696734059,"2,230",9838.0,2233.0,23.0,849.0,4.0
10.7%,77.2328230428789,5.006167017340202,74.24363346151056,0.8633824276282377,"Reeves County, Texas",29.101066531234128,22.79619821519263,12.000290212580715,"1,650",10645.0,690.0,119.0,10233.0,4.0
15.6%,80.49573344169036,6.5420560747663545,47.23012325612895,0.4469727752945957,"Refugio County, Texas",36.12352702153596,24.122985236353784,19.50426655830963,"1,110",5943.0,483.0,33.0,3487.0,4.0
14.8%,93.75672766415501,0.1076426264800861,7.965554359526372,0.2152852529601722,"Roberts County, Texas",21.85145317545748,25.403659849300325,16.03875134553283,120,871.0,1.0,2.0,74.0,4.0
13.7%,67.66333774515702,21.573817831789192,17.988208398508,0.6196606906509445,"Robertson County, Texas",34.634821321140656,25.345927084586695,16.664661292263265,"2,330",11247.0,3586.0,103.0,2990.0,4.0
9.6%,83.63097897545221,5.771219219525895,15.918403819395689,2.421588776695559,"Rockwall County, Texas",20.82413163639149,30.0075315623524,9.625081379169485,"9,280",65514.0,4521.0,1897.0,12470.0,4.0
15.2%,83.18255404247215,1.828397295495667,32.00647557375488,0.19998095419483858,"Runnels County, Texas",40.23426340348538,25.06427959241977,19.464812874964288,"1,570",8735.0,192.0,21.0,3361.0,4.0
13.7%,72.21451340708795,17.691730733170825,14.267766735420965,0.40127507969248083,"Rusk County, Texas",33.598349896868555,23.21207575473467,14.039002437652353,"7,380",38512.0,9435.0,214.0,7609.0,4.0
20.6%,89.14528336717741,7.236477755215064,3.175189219124977,0.30459664020675653,"Sabine County, Texas",44.14805242754292,19.56802658297951,26.776813734539413,"2,150",9658.0,784.0,33.0,344.0,4.0
21.0%,71.91201353637902,22.741116751269036,6.001128031584884,0.25944726452340666,"San Augustine County, Texas",40.14664410603497,21.04906937394247,23.05696559503666,"1,740",6375.0,2016.0,23.0,532.0,4.0
17.3%,82.22028502122498,10.271376591873862,10.91570648878108,0.46619163129169194,"San Jacinto County, Texas",44.97422680412371,23.976652516676776,17.328684050939962,"4,880",21693.0,2710.0,123.0,2880.0,4.0
15.2%,85.88975989136472,1.652675760755509,54.39170421578915,0.8286525523115857,"San Patricio County, Texas",39.579346953891736,28.200419727177334,12.90198135917536,"10,180",55660.0,1071.0,537.0,35248.0,4.0
15.3%,84.2603164247268,3.327352797259827,27.972598271081388,0.21203718806067526,"San Saba County, Texas",37.38378731038982,20.95906051215136,19.197520795954983,910,5166.0,204.0,13.0,1715.0,4.0
12.7%,80.32360589425022,1.0979485697775209,44.38023692574401,0.11557353366079169,"Schleicher County, Texas",26.292978907830104,31.869401906963308,12.713088702687084,380,2780.0,38.0,4.0,1536.0,4.0
13.7%,78.74830092784114,4.72194314756811,36.33945984279889,0.34867915607824596,"Scurry County, Texas",32.34442408841085,25.022161810767685,14.083092015838309,"2,340",13325.0,799.0,59.0,6149.0,4.0
15.0%,93.10242747187685,0.8584961515689757,10.065127294256957,0.2664298401420959,"Shackelford County, Texas",33.747779751332146,24.68916518650089,17.43635287152161,500,3145.0,29.0,9.0,340.0,4.0
17.9%,68.63800691606413,17.415906947500787,16.36277900031437,0.31829613329141776,"Shelby County, Texas",46.915278214397986,26.43429739075762,15.671172587236718,"4,530",17467.0,4432.0,81.0,4164.0,4.0
14.4%,88.33223467369808,0.4614370468029005,40.441661173368495,0.23071852340145024,"Sherman County, Texas",38.29927488464074,30.19116677653263,13.348714568226763,440,2680.0,14.0,7.0,1227.0,4.0
14.8%,70.13647157557436,17.943008096741274,17.208197831332196,1.238353185767283,"Smith County, Texas",40.33397865664667,25.652078545066136,14.234147457966564,"33,700",147086.0,37629.0,2597.0,36088.0,4.0
18.0%,85.0412249705536,0.6713780918727915,19.151943462897528,0.624263839811543,"Somervell County, Texas",32.97997644287397,26.454652532391048,14.817432273262662,"1,590",7220.0,57.0,53.0,1626.0,4.0
21.1%,96.09139220574727,0.11317412413069151,95.6846214407558,0.21814722477365173,"Starr County, Texas",66.06580501246555,33.91615273586144,10.308686524078205,"13,550",58585.0,69.0,133.0,58337.0,4.0
16.8%,84.74558670820353,2.087227414330218,20.882658359293874,0.3322949117341641,"Stephens County, Texas",40.176531671858775,23.935617860851504,18.15160955347871,"1,570",8161.0,201.0,32.0,2011.0,4.0
8.1%,88.62642169728784,1.2248468941382327,31.93350831146107,0.0,"Sterling County, Texas",34.645669291338585,24.409448818897637,16.36045494313211,100,1013.0,14.0,0.0,365.0,4.0
15.4%,87.6510067114094,2.61744966442953,14.026845637583893,0.9395973154362416,"Stonewall County, Texas",33.89261744966443,22.75167785234899,23.691275167785236,230,1306.0,39.0,14.0,209.0,4.0
12.4%,88.71124031007753,0.41182170542635665,59.5687984496124,0.1937984496124031,"Sutton County, Texas",25.896317829457367,27.47093023255814,13.880813953488373,480,3662.0,17.0,8.0,2459.0,4.0
17.8%,75.1336898395722,7.206518971224854,40.09421950598421,0.12732365673542145,"Swisher County, Texas",45.67099567099567,26.12681436210848,17.086834733893557,"1,320",5901.0,566.0,10.0,3149.0,4.0
13.0%,66.63943297914798,14.868874769628432,26.698060954078258,4.674373173749084,"Tarrant County, Texas",34.534729584960814,28.029379215647687,8.921059526797174,"266,980",1205530.0,268983.0,84561.0,482977.0,4.0
15.9%,79.39485650844829,7.375328882332364,22.108496950709473,1.5763539306191354,"Taylor County, Texas",37.34202241722811,24.453637096406247,13.196356059799552,"21,730",104409.0,9699.0,2073.0,29074.0,4.0
9.9%,84.14634146341463,0.7113821138211381,47.459349593495936,0.40650406504065045,"Terrell County, Texas",36.38211382113821,22.15447154471545,20.833333333333336,90,828.0,7.0,4.0,467.0,4.0
15.5%,81.2821120860011,4.782230653703264,49.09493320686112,0.23713540431586438,"Terry County, Texas",42.57370958817484,25.918899691723972,14.44154612283614,"1,940",10283.0,605.0,30.0,6211.0,4.0
18.7%,94.7592931139549,0.6703229737964655,9.262644728823888,0.42656916514320536,"Throckmorton County, Texas",30.469226081657524,22.30347349177331,24.55819622181597,270,1555.0,11.0,7.0,152.0,4.0
15.3%,67.56974083008598,9.559596709346199,39.583719923300556,0.7329745778437557,"Titus County, Texas",47.68973835591019,30.565349168058393,11.538937341498114,"5,000",21848.0,3091.0,237.0,12799.0,4.0
14.1%,81.71450863695748,4.032697053273334,35.668275511685295,1.0142981564813471,"Tom Green County, Texas",34.350050805632165,23.528451154013645,13.849070982726086,"16,620",90069.0,4445.0,1118.0,39315.0,4.0
12.8%,69.29977173898186,8.52395764381518,33.464549247949265,5.792733528204588,"Travis County, Texas",33.277586095799336,23.92318011141637,7.298787619622246,"156,910",709814.0,87308.0,59333.0,342766.0,4.0
18.8%,84.34693177922523,9.448063078505314,7.6585533081933495,0.2879670894754885,"Trinity County, Texas",42.708261912924236,20.850188549880013,22.4340075419952,"2,750",12302.0,1378.0,42.0,1117.0,4.0
18.4%,82.37618303776533,10.980428190756225,6.8317559496462374,0.23431039235504916,"Tyler County, Texas",29.265827437287513,19.99448681429753,18.96995313792153,"3,950",17930.0,2390.0,51.0,1487.0,4.0
16.6%,85.13571955531812,8.690121855045918,6.647332671907197,0.3815920018316416,"Upshur County, Texas",33.99475946984151,24.732249612048133,15.749573888931288,"6,810",33466.0,3416.0,150.0,2613.0,4.0
11.4%,74.99254843517139,1.8777943368107304,49.00149031296572,0.0,"Upton County, Texas",38.12220566318927,27.27272727272727,14.694485842026825,420,2516.0,63.0,0.0,1644.0,4.0
14.2%,78.1329293694376,0.6438174588146184,69.30126869911003,0.5074796440068169,"Uvalde County, Texas",54.728271160765004,28.90740390077637,14.754781291422079,"3,820",20631.0,170.0,134.0,18299.0,4.0
14.8%,84.9730968309499,1.5262178031465454,80.19599418973384,0.4869166717813376,"Val Verde County, Texas",44.41375641891201,29.796026923627732,12.381595368154013,"7,230",41534.0,746.0,238.0,39199.0,4.0
15.9%,90.88038950911961,2.714011297285989,9.21850929078149,0.3252248996747751,"Van Zandt County, Texas",34.99305806500694,24.059034975940964,17.967249282032753,"8,780",47784.0,1427.0,171.0,4847.0,4.0
14.4%,79.51447697394951,6.351894738054913,43.91252750797875,1.0357978177963663,"Victoria County, Texas",37.67700160151165,26.70376643277684,13.438871798416924,"13,240",69013.0,5513.0,899.0,38113.0,4.0
15.1%,67.06502998776912,22.4827220347475,16.782835501981992,0.9298418826719322,"Walker County, Texas",33.24295250585756,16.6782098701758,10.285731126862263,"10,940",45511.0,15257.0,631.0,11389.0,4.0
13.4%,58.45156810554334,24.855919453766926,29.015160282374726,0.49531304247193614,"Waller County, Texas",40.30783474134938,24.663812058789492,10.17474829302164,"6,960",25254.0,10739.0,214.0,12536.0,4.0
11.2%,77.19084255957965,4.8977294051416775,47.60743103771814,0.30024394820791894,"Ward County, Texas",36.160630512291235,27.397260273972602,14.777631825858508,"1,310",8227.0,522.0,32.0,5074.0,4.0
14.0%,74.16810012456256,17.637463669256775,13.764161575419656,1.319769855863337,"Washington County, Texas",32.78071059967969,22.09502342962216,18.384838958419834,"4,940",25008.0,5947.0,445.0,4641.0,4.0
15.8%,87.9734243160317,0.45225006392227046,95.74477435438507,0.5848887752492968,"Webb County, Texas",61.09211199181795,35.220372027614424,7.793323318844285,"43,300",220201.0,1132.0,1464.0,239653.0,4.0
14.9%,72.17296511627907,14.091569767441861,37.41521317829458,0.3875968992248062,"Wharton County, Texas",41.30329457364341,26.82170542635659,14.580910852713178,"6,200",29793.0,5817.0,160.0,15445.0,4.0
16.7%,82.60628465804066,2.088724584103512,24.842883548983362,0.4251386321626617,"Wheeler County, Texas",40.68391866913124,25.341959334565615,18.391866913123845,890,4469.0,113.0,23.0,1344.0,4.0
17.0%,77.05779467680608,10.502661596958175,16.62281368821293,2.029657794676806,"Wichita County, Texas",35.07680608365019,23.12471482889734,13.06235741444867,"22,340",101331.0,13811.0,2669.0,21859.0,4.0
19.0%,78.2046545991873,8.023642408570373,25.917990395271516,0.7240487624676764,"Wilbarger County, Texas",40.76099002585888,25.615072035463616,15.574436645733284,"2,440",10585.0,1086.0,98.0,3508.0,4.0
18.8%,85.81819824704075,2.1369838257883798,87.18261498147646,0.6325110689437065,"Willacy County, Texas",55.209180446372095,26.795879642179454,11.687900966838347,"4,050",18995.0,473.0,140.0,19297.0,4.0
11.0%,78.11861956709465,6.197610952992696,23.193487256286684,4.834164933673072,"Williamson County, Texas",23.27510948024387,28.733861866806727,8.914802959219644,"60,430",330191.0,26196.0,20433.0,98034.0,4.0
10.9%,89.07917423924694,1.633347313481523,38.24036534787269,0.37979402581667365,"Wilson County, Texas",28.055827391770354,26.40849993009926,12.610093666992869,"5,350",38231.0,701.0,163.0,16412.0,4.0
11.4%,73.67088607594937,2.1940928270042197,53.783403656821385,0.23909985935302389,"Winkler County, Texas",37.81997187060478,29.662447257383967,11.814345991561181,890,5238.0,156.0,17.0,3824.0,4.0
14.4%,88.70397618685203,1.0604292455223503,17.102169905457743,0.4126710301554281,"Wise County, Texas",33.967561350990245,26.05070441591828,12.310788641399023,"9,520",52448.0,627.0,244.0,10112.0,4.0
16.9%,88.67839100181108,4.699266037556001,8.462015060528072,0.3836621866361643,"Wood County, Texas",37.74187398722715,20.322180916976457,24.182632732818607,"7,520",37213.0,1972.0,161.0,3551.0,4.0
9.0%,74.47645640309683,0.888437618987181,58.66226678512502,0.3934509455514659,"Yoakum County, Texas",26.323137453991624,31.742606929813427,11.359309557050388,780,5868.0,70.0,31.0,4622.0,4.0
14.3%,90.28571428571428,1.2506738544474394,16.41509433962264,0.3504043126684636,"Young County, Texas",34.9811320754717,24.037735849056606,18.447439353099732,"2,570",16748.0,232.0,65.0,3045.0,4.0
19.4%,93.6082180054216,0.13554001997431875,93.33713796547296,0.22827792837779998,"Zapata County, Texas",64.41004422884863,34.27735768297902,10.415180482237124,"2,780",13122.0,19.0,32.0,13084.0,4.0
21.5%,88.21615140875225,0.7621820673118096,93.86828808769376,0.03425537381176672,"Zavala County, Texas",67.5344694698981,31.343667037766547,12.057891581741886,"2,590",10301.0,89.0,4.0,10961.0,4.0
11.6%,89.00286619399608,0.2413637049328707,10.801025795745964,1.0559662090813093,"Beaver County, Utah",28.93347412882788,33.851259616835115,12.550912656509277,760,5900.0,16.0,70.0,716.0,1.0
10.8%,91.76788394197098,0.3441720860430215,8.30815407703852,0.8864432216108054,"Box Elder County, Utah",33.04852426213107,33.97298649324662,11.131565782891446,"5,820",45861.0,172.0,443.0,4152.0,1.0
12.3%,89.11820053969606,0.6186976281778157,9.955972163045022,1.8836102826303083,"Cache County, Utah",38.78799176253373,31.63524357335606,7.717298679164891,"15,230",100397.0,697.0,2122.0,11216.0,1.0
15.2%,92.30948932392656,0.4345185254403588,12.423492033827035,0.5840302761295145,"Carbon County, Utah",33.64948838947811,26.734569920104654,13.563519132831846,"3,090",19757.0,93.0,125.0,2659.0,1.0
8.4%,95.9395656279509,0.3777148253068933,3.1161473087818696,0.3777148253068933,"Daggett County, Utah",7.176581680830972,22.946175637393768,18.980169971671387,50,1016.0,4.0,4.0,33.0,1.0
9.1%,90.04075320005612,1.2079131033447643,8.402859576023152,1.7671683867410164,"Davis County, Utah",21.687293419777536,34.37070729152731,8.154555450781293,"31,440",275956.0,3702.0,5416.0,25753.0,1.0
13.9%,89.1546192293223,0.23647014564411242,6.003117106465309,0.2794647175794056,"Duchesne County, Utah",33.9173429354544,33.90659429247058,10.662653839952705,"2,800",16589.0,44.0,52.0,1117.0,1.0
13.7%,93.92310495626822,0.2368804664723032,5.958454810495627,0.3462099125364432,"Emery County, Utah",30.43913994169096,31.778425655976676,12.463556851311953,"1,390",10309.0,26.0,38.0,654.0,1.0
16.5%,94.1415313225058,0.42536736272235115,4.524361948955916,1.1794276875483374,"Garfield County, Utah",37.20030935808198,26.66279969064192,16.067285382830626,820,4869.0,22.0,61.0,234.0,1.0
13.2%,88.96476964769647,0.3143631436314363,9.550135501355014,0.8346883468834689,"Grand County, Utah",40.36856368563686,22.959349593495933,13.560975609756099,"1,270",8207.0,29.0,77.0,881.0,1.0
14.0%,90.6526872170353,0.49173580573186315,7.718302536663561,0.7560167233498689,"Iron County, Utah",46.06936290968957,30.206009141520262,9.819552455429672,"7,170",41848.0,227.0,349.0,3563.0,1.0
12.5%,95.94963888346672,0.24399765762248682,3.6990044895569,0.2147179387077884,"Juab County, Utah",30.997462424360727,37.44876049189928,10.17958227601015,"1,410",9831.0,25.0,22.0,379.0,1.0
14.0%,95.66315789473684,0.2245614035087719,3.691228070175439,0.4350877192982456,"Kane County, Utah",31.452631578947372,24.266666666666666,19.480701754385965,"1,050",6816.0,16.0,31.0,263.0,1.0
12.5%,87.57898104454931,0.09597696552827321,12.820922978485164,0.6078541150123971,"Millard County, Utah",33.78389186595217,32.48020475085979,14.1566024154203,"1,610",10950.0,12.0,76.0,1603.0,1.0
7.7%,97.51821734079628,0.16897243637131693,2.386735663744852,0.3590664272890485,"Morgan County, Utah",21.512303305523286,35.36804308797127,10.529094941387687,900,9234.0,16.0,34.0,226.0,1.0
17.5%,94.73007712082261,0.12853470437017994,7.005141388174807,0.3856041131105398,"Piute County, Utah",57.71208226221079,30.077120822622106,21.336760925449873,330,1474.0,2.0,6.0,109.0,1.0
14.6%,96.99646643109541,0.0,4.240282685512367,0.30918727915194344,"Rich County, Utah",34.67314487632509,31.09540636042403,15.150176678445229,350,2196.0,0.0,7.0,96.0,1.0
10.7%,81.1994308773327,1.5931549888069305,17.09456079949109,3.300814350437768,"Salt Lake County, Utah",28.358624976327025,29.114703468637554,8.679314916161239,"120,770",836074.0,16404.0,33987.0,176015.0,1.0
18.8%,45.83615895836159,0.16953750169537501,4.401193544011935,0.250915502509155,"San Juan County, Utah",49.07771599077716,34.02278584022786,10.850400108504001,"2,880",6759.0,25.0,37.0,649.0,1.0
12.8%,90.42484364891094,0.8230896412910647,9.413413845158509,0.5391416864351951,"Sanpete County, Utah",41.082596506361874,29.97987204370642,11.490906476888792,"3,820",25158.0,229.0,150.0,2619.0,1.0
13.7%,94.86587828093452,0.18748197288722238,4.480338428997212,0.3220844149601,"Sevier County, Utah",38.77511777713681,31.727718488606865,14.49860590327853,"2,920",19734.0,39.0,67.0,932.0,1.0
8.2%,90.5461953529347,0.4239621187093932,11.535073229820505,1.2278383437947362,"Summit County, Utah",18.189076092941306,27.722717762360972,7.620306133685717,"3,370",32890.0,154.0,446.0,4190.0,1.0
9.6%,90.70047064481776,0.6973788175478375,11.441478580507747,0.6424129994159882,"Tooele County, Utah",29.09065924628122,36.102236421725244,7.521728674980246,"6,500",52804.0,406.0,374.0,6661.0,1.0
13.4%,86.63311648459555,0.37130231987234563,7.149871118203019,0.5093899594942923,"Uintah County, Utah",33.484718301215175,33.315944519455016,9.196636798821652,"4,820",28232.0,121.0,166.0,2330.0,1.0
10.6%,89.39356981903501,0.5418496062443376,10.800791383061926,1.3613027620972427,"Utah County, Utah",33.42838447898034,35.22835505377843,6.476835396969204,"63,950",461775.0,2799.0,7032.0,55793.0,1.0
9.4%,90.41648958776031,0.3357416064598385,13.531661708457287,0.7692307692307693,"Wasatch County, Utah",26.14109647258819,33.91415214619634,8.572035699107522,"2,990",21275.0,79.0,181.0,3184.0,1.0
12.6%,89.71798863266119,0.5719871121891177,9.764326829091699,0.7110017014806502,"Washington County, Utah",39.51127683452196,30.182094631285523,17.250841689896102,"20,820",123914.0,790.0,982.0,13486.0,1.0
13.9%,94.81641468682506,0.07199424046076314,4.175665946724262,0.6839452843772498,"Wayne County, Utah",31.101511879049674,30.165586753059753,15.298776097912167,370,2634.0,2.0,19.0,116.0,1.0
